hour_key,date_key,date,hour_start,hour_end,hour_start_ts,hour_end_ts,production_units_reported,operation_record_count,monitored_time_h,operation_time_h,downtime_h,published_efficiency,calculated_efficiency,time_reconciliation_variance_h,source_coverage
2023011315,20230113,2023-01-13T00:00:00,15,16,2023-01-13T15:00:00,2023-01-13T16:00:00,446.0,1.0,0.9999999999999991,0.6583491666666678,0.3416508333333314,0.6583491666666683,0.6583491666666683,-5.551115123125783e-17,Both
2023011316,20230113,2023-01-13T00:00:00,16,17,2023-01-13T16:00:00,2023-01-13T17:00:00,178.0,1.0,0.7486111111111106,0.2895922222222244,0.4590188888888861,0.3868393320964782,0.3868393320964782,5.551115123125783e-17,Both
2023011612,20230116,2023-01-16T00:00:00,12,13,2023-01-16T12:00:00,2023-01-16T13:00:00,574.0,1.0,0.9999999999999991,0.5807483333333353,0.4192516666666638,0.5807483333333359,0.5807483333333359,0.0,Both
2023011613,20230116,2023-01-16T00:00:00,13,14,2023-01-16T13:00:00,2023-01-16T14:00:00,0.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2023011614,20230116,2023-01-16T00:00:00,14,15,2023-01-16T14:00:00,2023-01-16T15:00:00,71.0,1.0,0.9999999999999991,0.1649958333333363,0.8350041666666629,0.16499583333333645,0.16499583333333645,-1.1102230246251565e-16,Both
2023011615,20230116,2023-01-16T00:00:00,15,16,2023-01-16T15:00:00,2023-01-16T16:00:00,562.0,1.0,0.9999999999999991,0.704158888888886,0.2958411111111132,0.7041588888888867,0.7041588888888867,-1.1102230246251565e-16,Both
2023011616,20230116,2023-01-16T00:00:00,16,17,2023-01-16T16:00:00,2023-01-16T17:00:00,506.0,1.0,0.9999999999999991,0.6541447222222277,0.3458552777777714,0.6541447222222283,0.6541447222222283,-5.551115123125783e-17,Both
2023011617,20230116,2023-01-16T00:00:00,17,18,2023-01-16T17:00:00,2023-01-16T18:00:00,191.0,1.0,0.9999999999999991,0.2749683333333334,0.7250316666666657,0.27496833333333365,0.27496833333333365,-1.1102230246251565e-16,Both
2023011915,20230119,2023-01-19T00:00:00,15,16,2023-01-19T15:00:00,2023-01-19T16:00:00,599.0,1.0,0.8088888888888882,0.7755638888888877,0.033325000000000465,0.9588015109890103,0.9588015109890103,2.7755575615628914e-17,Both
2023011916,20230119,2023-01-19T00:00:00,16,17,2023-01-19T16:00:00,2023-01-19T17:00:00,398.0,1.0,0.9999999999999991,0.5207838888888872,0.479216111111112,0.5207838888888876,0.5207838888888876,-5.551115123125783e-17,Both
2023011917,20230119,2023-01-19T00:00:00,17,18,2023-01-19T17:00:00,2023-01-19T18:00:00,126.0,1.0,0.29555555555555535,0.1913788888888897,0.10417666666666561,0.6475225563909807,0.6475225563909807,2.7755575615628914e-17,Both
2023012016,20230120,2023-01-20T00:00:00,16,17,2023-01-20T16:00:00,2023-01-20T17:00:00,370.0,1.0,0.9999999999999991,0.4399838888888878,0.5600161111111114,0.4399838888888882,0.4399838888888882,-1.1102230246251565e-16,Both
2023012017,20230120,2023-01-20T00:00:00,17,18,2023-01-20T17:00:00,2023-01-20T18:00:00,316.0,1.0,0.9999999999999991,0.3722197222222206,0.6277802777777786,0.37221972222222094,0.37221972222222094,0.0,Both
2023012018,20230120,2023-01-20T00:00:00,18,19,2023-01-20T18:00:00,2023-01-20T19:00:00,625.0,1.0,0.9152777777777771,0.8402811111111134,0.07499666666666366,0.9180613050075904,0.9180613050075904,5.551115123125783e-17,Both
2023012415,20230124,2023-01-24T00:00:00,15,16,2023-01-24T15:00:00,2023-01-24T16:00:00,447.0,1.0,0.5338888888888885,0.2797122222222182,0.25417666666667027,0.5239146722164341,0.5239146722164341,5.551115123125783e-17,Both
2023012416,20230124,2023-01-24T00:00:00,16,17,2023-01-24T16:00:00,2023-01-24T17:00:00,211.0,1.0,0.4286111111111108,0.33700361111111055,0.09160750000000022,0.7862689565780939,0.7862689565780939,1.3877787807814457e-17,Both
2023012711,20230127,2023-01-27T00:00:00,11,12,2023-01-27T11:00:00,2023-01-27T12:00:00,435.0,1.0,0.9119444444444437,0.6869363888888887,0.22500805555555498,0.7532656107219012,0.7532656107219012,-5.551115123125783e-17,Both
2023012712,20230127,2023-01-27T00:00:00,12,13,2023-01-27T12:00:00,2023-01-27T13:00:00,173.0,1.0,0.9999999999999991,0.21739361111110944,0.7826063888888898,0.21739361111110964,0.21739361111110964,-1.1102230246251565e-16,Both
2023012713,20230127,2023-01-27T00:00:00,13,14,2023-01-27T13:00:00,2023-01-27T14:00:00,0.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2023012714,20230127,2023-01-27T00:00:00,14,15,2023-01-27T14:00:00,2023-01-27T15:00:00,377.0,1.0,0.9999999999999991,0.5563988888888907,0.44360111111110856,0.5563988888888911,0.5563988888888911,-1.1102230246251565e-16,Both
2023012715,20230127,2023-01-27T00:00:00,15,16,2023-01-27T15:00:00,2023-01-27T16:00:00,430.0,1.0,0.9999999999999991,0.5874877777777779,0.41251222222222117,0.5874877777777785,0.5874877777777785,0.0,Both
2023012716,20230127,2023-01-27T00:00:00,16,17,2023-01-27T16:00:00,2023-01-27T17:00:00,277.0,1.0,0.4105555555555553,0.4105555555555553,0.0,1.0,1.0,0.0,Both
2023013113,20230131,2023-01-31T00:00:00,13,14,2023-01-31T13:00:00,2023-01-31T14:00:00,109.0,1.0,0.40416666666666634,0.26665611111111664,0.1375105555555497,0.6597676975945159,0.6597676975945159,0.0,Both
2023013114,20230131,2023-01-31T00:00:00,14,15,2023-01-31T14:00:00,2023-01-31T15:00:00,301.0,1.0,0.9999999999999991,0.7334077777777745,0.26659222222222456,0.7334077777777752,0.7334077777777752,0.0,Both
2023013115,20230131,2023-01-31T00:00:00,15,16,2023-01-31T15:00:00,2023-01-31T16:00:00,197.0,1.0,0.9999999999999991,0.47496222222222473,0.5250377777777744,0.47496222222222517,0.47496222222222517,0.0,Both
2023013116,20230131,2023-01-31T00:00:00,16,17,2023-01-31T16:00:00,2023-01-31T17:00:00,248.0,1.0,0.7919444444444438,0.5085838888888913,0.2833605555555525,0.6421964223079657,0.6421964223079657,0.0,Both
2023020713,20230207,2023-02-07T00:00:00,13,14,2023-02-07T13:00:00,2023-02-07T14:00:00,37.0,1.0,0.33311361111111254,0.08305694444444527,0.25005666666666726,0.24933518677728542,0.24933518677728542,0.0,Both
2023020714,20230207,2023-02-07T00:00:00,14,15,2023-02-07T14:00:00,2023-02-07T15:00:00,266.0,1.0,0.9999999999999991,0.45827611111110894,0.5417238888888902,0.45827611111110933,0.45827611111110933,0.0,Both
2023020715,20230207,2023-02-07T00:00:00,15,16,2023-02-07T15:00:00,2023-02-07T16:00:00,250.0,1.0,0.9999999999999991,0.8291444444444462,0.17085555555555296,0.829144444444447,0.829144444444447,-8.326672684688674e-17,Both
2023020716,20230207,2023-02-07T00:00:00,16,17,2023-02-07T16:00:00,2023-02-07T17:00:00,58.0,1.0,0.3252777777777775,0.12943472222222374,0.19584305555555379,0.3979205807002612,0.3979205807002612,-2.7755575615628914e-17,Both
2023021010,20230210,2023-02-10T00:00:00,10,11,2023-02-10T10:00:00,2023-02-10T11:00:00,115.0,1.0,0.337222222222222,0.18304666666666636,0.15417555555555562,0.5428072487644147,0.5428072487644147,0.0,Both
2023021011,20230210,2023-02-10T00:00:00,11,12,2023-02-10T11:00:00,2023-02-10T12:00:00,314.0,1.0,0.9999999999999991,0.45867416666666344,0.5413258333333357,0.45867416666666383,0.45867416666666383,0.0,Both
2023021012,20230210,2023-02-10T00:00:00,12,13,2023-02-10T12:00:00,2023-02-10T13:00:00,0.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2023021013,20230210,2023-02-10T00:00:00,13,14,2023-02-10T13:00:00,2023-02-10T14:00:00,188.0,1.0,0.9999999999999991,0.2704402777777745,0.7295597222222246,0.27044027777777474,0.27044027777777474,-1.1102230246251565e-16,Both
2023021014,20230210,2023-02-10T00:00:00,14,15,2023-02-10T14:00:00,2023-02-10T15:00:00,430.0,1.0,0.9999999999999991,0.5958086111111095,0.4041913888888896,0.59580861111111,0.59580861111111,0.0,Both
2023021015,20230210,2023-02-10T00:00:00,15,16,2023-02-10T15:00:00,2023-02-10T16:00:00,242.0,1.0,0.9999999999999991,0.9250255555555552,0.07497444444444396,0.925025555555556,0.925025555555556,-5.551115123125783e-17,Both
